nom,masse_kg_m,h_m,b_m,tw_m,tf_m,r_m,aire_m2,Iyy_m4,Izz_m4,iy_m,iz_m,Wel_y_m3,Wel_z_m3,Wpl_y_m3,Wpl_z_m3,J_m4,Iw_m6,obsolete,date,profil_gsa
RHS180x60x5,17.8,0.18,0.06,0.005,,,0.00227,8.46e-06,1.44e-06,0.061,0.0252,9.4e-05,4.81e-05,0.000122,5.49e-05,4.11e-06,,,20110705,CAT EN-RHS RHS180x60x5 20110705
SHS120x120x5,17.8,0.12,0.12,0.005,,,0.00227,4.98e-06,4.98e-06,0.0468,0.0468,8.3e-05,8.3e-05,9.76e-05,9.76e-05,7.77e-06,,,20110705,CAT EN-SHS SHS120x120x5 20110705
RHS120x60x7.1,18.1,0.12,0.06,0.0071,,,0.0023,3.91e-06,1.26e-06,0.0412,0.0234,6.52e-05,4.19e-05,8.44e-05,5.08e-05,3.17e-06,,,20140613,CAT EN-RHS RHS120x60x7.1 20140613
SHS90x90x7.1,18.1,0.09,0.09,0.0071,,,0.0023,2.6e-06,2.6e-06,0.0336,0.0336,5.77e-05,5.77e-05,7.08e-05,7.08e-05,4.19e-06,,,20110705,CAT EN-SHS SHS90x90x7.1 20110705
RHS120x80x6.3,18.2,0.12,0.08,0.0063,,,0.00232,4.4e-06,2.3e-06,0.0436,0.0315,7.33e-05,5.76e-05,9.1e-05,6.82e-05,4.87e-06,,False,20100728,CAT EN-RHS RHS120x80x6.3 20100728
RHS200x100x4,18.2,0.2,0.1,0.004,,,0.00232,1.223e-05,4.16e-06,0.0726,0.0424,0.000122,8.32e-05,0.00015,9.28e-05,9.83e-06,,,20110705,CAT EN-RHS RHS200x100x4 20110705
SHS100x100x6.3,18.2,0.1,0.1,0.0063,,,0.00232,3.36e-06,3.36e-06,0.038,0.038,6.71e-05,6.71e-05,8.09e-05,8.09e-05,5.34e-06,,False,20100728,CAT EN-SHS SHS100x100x6.3 20100728
RHS150x100x5,18.6,0.15,0.1,0.005,,,0.00237,7.39e-06,3.92e-06,0.0558,0.0407,9.85e-05,7.85e-05,0.000119,9.01e-05,8.07e-06,,,20110705,CAT EN-RHS RHS150x100x5 20110705
RHS100x60x8.8,19.0,0.1,0.06,0.0088,,,0.00242,2.79e-06,1.19e-06,0.034,0.0222,5.59e-05,3.97e-05,7.36e-05,5.02e-05,2.82e-06,,,20110705,CAT EN-RHS RHS100x60x8.8 20110705
SHS80x80x8.8,19.0,0.08,0.08,0.0088,,,0.00242,2e-06,2e-06,0.0287,0.0287,5e-05,5e-05,6.37e-05,6.37e-05,3.32e-06,,,20110705,CAT EN-SHS SHS80x80x8.8 20110705
RHS100x50x10,19.6,0.1,0.05,0.01,,,0.00249,2.59e-06,7.84e-07,0.0322,0.0177,5.18e-05,3.14e-05,7.12e-05,4.14e-05,2.09e-06,,,20110705,CAT EN-RHS RHS100x50x10 20110705
RHS120x60x8,20.1,0.12,0.06,0.008,,,0.00256,4.25e-06,1.35e-06,0.0408,0.023,7.08e-05,4.5e-05,9.27e-05,5.54e-05,3.44e-06,,,20140613,CAT EN-RHS RHS120x60x8 20140613
SHS90x90x8,20.1,0.09,0.09,0.008,,,0.00256,2.81e-06,2.81e-06,0.0332,0.0332,6.26e-05,6.26e-05,7.76e-05,7.76e-05,4.59e-06,,,20110705,CAT EN-SHS SHS90x90x8 20110705
RHS140x80x6.3,20.2,0.14,0.08,0.0063,,,0.00257,6.46e-06,2.65e-06,0.0501,0.0321,9.23e-05,6.62e-05,0.000115,7.75e-05,6.07e-06,,False,20100728,CAT EN-RHS RHS140x80x6.3 20100728
RHS120x80x7.1,20.3,0.12,0.08,0.0071,,,0.00258,4.82e-06,2.51e-06,0.0432,0.0312,8.03e-05,6.28e-05,0.0001,7.52e-05,5.35e-06,,,20140613,CAT EN-RHS RHS120x80x7.1 20140613
SHS100x100x7.1,20.3,0.1,0.1,0.0071,,,0.00258,3.67e-06,3.67e-06,0.0377,0.0377,7.34e-05,7.34e-05,8.92e-05,8.92e-05,5.89e-06,,,20110705,CAT EN-SHS SHS100x100x7.1 20110705
RHS180x100x5,21.0,0.18,0.1,0.005,,,0.00267,1.153e-05,4.6e-06,0.0657,0.0415,0.000128,9.2e-05,0.000157,0.000104,1.042e-05,,,20110705,CAT EN-RHS RHS180x100x5 20110705
SHS140x140x5,21.0,0.14,0.14,0.005,,,0.00267,8.07e-06,8.07e-06,0.055,0.055,0.000115,0.000115,0.000135,0.000135,1.253e-05,,,20110705,CAT EN-SHS SHS140x140x5 20110705
RHS100x60x10,21.1,0.1,0.06,0.01,,,0.00269,2.99e-06,1.26e-06,0.0333,0.0216,5.99e-05,4.21e-05,8.02e-05,5.44e-05,3.04e-06,,,20110705,CAT EN-RHS RHS100x60x10 20110705
SHS80x80x10,21.1,0.08,0.08,0.01,,,0.00269,2.14e-06,2.14e-06,0.0282,0.0282,5.35e-05,5.35e-05,6.93e-05,6.93e-05,3.6e-06,,,20110705,CAT EN-SHS SHS80x80x10 20110705
RHS120x60x8.8,21.8,0.12,0.06,0.0088,,,0.00278,4.52e-06,1.42e-06,0.0404,0.0227,7.53e-05,4.75e-05,9.96e-05,5.92e-05,3.66e-06,,,20140613,CAT EN-RHS RHS120x60x8.8 20140613
SHS90x90x8.8,21.8,0.09,0.09,0.0088,,,0.00278,2.99e-06,2.99e-06,0.0328,0.0328,6.65e-05,6.65e-05,8.34e-05,8.34e-05,4.92e-06,,,20110705,CAT EN-SHS SHS90x90x8.8 20110705
RHS160x80x6.3,22.2,0.16,0.08,0.0063,,,0.00282,9.03e-06,2.99e-06,0.0566,0.0326,0.000113,7.48e-05,0.000142,8.68e-05,7.3e-06,,False,20100728,CAT EN-RHS RHS160x80x6.3 20100728
RHS180x60x6.3,22.2,0.18,0.06,0.0063,,,0.00282,1.027e-05,1.71e-06,0.0603,0.0246,0.000114,5.7e-05,0.00015,6.66e-05,4.95e-06,,,20110705,CAT EN-RHS RHS180x60x6.3 20110705
SHS120x120x6.3,22.2,0.12,0.12,0.0063,,,0.00282,6.03e-06,6.03e-06,0.0462,0.0462,0.0001,0.0001,0.00012,0.00012,9.5e-06,,False,20100728,CAT EN-SHS SHS120x120x6.3 20100728
RHS120x80x8,22.6,0.12,0.08,0.008,,,0.00288,5.25e-06,2.73e-06,0.0427,0.0308,8.75e-05,6.81e-05,0.000111,8.26e-05,5.87e-06,,,20140613,CAT EN-RHS RHS120x80x8 20140613
RHS200x100x5,22.6,0.2,0.1,0.005,,,0.00287,1.495e-05,5.05e-06,0.0721,0.0419,0.000149,0.000101,0.000185,0.000114,1.204e-05,,,20110705,CAT EN-RHS RHS200x100x5 20110705
RHS200x100x5.0,22.6,0.2,0.1,0.005,,,0.00287,1.495e-05,5.05e-06,0.0721,0.0419,0.000149,0.000101,0.000185,0.000114,1.204e-05,,False,20100728,CAT EN-RHS RHS200x100x5.0 20100728
SHS100x100x8,22.6,0.1,0.1,0.008,,,0.00288,4e-06,4e-06,0.0373,0.0373,7.99e-05,7.99e-05,9.82e-05,9.82e-05,6.46e-06,,,20110705,CAT EN-SHS SHS100x100x8 20110705
SHS150x150x5,22.6,0.15,0.15,0.005,,,0.00287,1.002e-05,1.002e-05,0.059,0.059,0.000134,0.000134,0.000156,0.000156,1.55e-05,,,20110705,CAT EN-SHS SHS150x150x5 20110705
RHS150x100x6.3,23.1,0.15,0.1,0.0063,,,0.00295,8.98e-06,4.74e-06,0.0552,0.0401,0.00012,9.48e-05,0.000147,0.00011,9.86e-06,,False,20100728,CAT EN-RHS RHS150x100x6.3 20100728
RHS200x120x5,24.1,0.2,0.12,0.005,,,0.00307,1.685e-05,7.62e-06,0.074,0.0498,0.000168,0.000127,0.000205,0.000144,1.648e-05,,,20110705,CAT EN-RHS RHS200x120x5 20110705
SHS160x160x5,24.1,0.16,0.16,0.005,,,0.00307,1.225e-05,1.225e-05,0.0631,0.0631,0.000153,0.000153,0.000178,0.000178,1.892e-05,,,20110705,CAT EN-SHS SHS160x160x5 20110705
RHS120x60x10,24.3,0.12,0.06,0.01,,,0.00309,4.88e-06,1.52e-06,0.0397,0.0221,8.14e-05,5.05e-05,0.000109,6.44e-05,3.96e-06,,,20140613,CAT EN-RHS RHS120x60x10 20140613
SHS90x90x10,24.3,0.09,0.09,0.01,,,0.00309,3.22e-06,3.22e-06,0.0323,0.0323,7.16e-05,7.16e-05,9.13e-05,9.13e-05,5.36e-06,,,20110705,CAT EN-SHS SHS90x90x10 20110705
RHS120x80x8.8,24.5,0.12,0.08,0.0088,,,0.00313,5.61e-06,2.9e-06,0.0424,0.0304,9.35e-05,7.24e-05,0.000119,8.87e-05,6.29e-06,,,20140613,CAT EN-RHS RHS120x80x8.8 20140613
SHS100x100x8.8,24.5,0.1,0.1,0.0088,,,0.00313,4.26e-06,4.26e-06,0.0369,0.0369,8.52e-05,8.52e-05,0.000106,0.000106,6.94e-06,,,20110705,CAT EN-SHS SHS100x100x8.8 20110705
RHS160x80x7.1,24.7,0.16,0.08,0.0071,,,0.00315,9.94e-06,3.27e-06,0.0562,0.0322,0.000124,8.17e-05,0.000158,9.59e-05,8.04e-06,,,20110705,CAT EN-RHS RHS160x80x7.1 20110705
RHS180x60x7.1,24.7,0.18,0.06,0.0071,,,0.00315,1.13e-05,1.86e-06,0.0599,0.0243,0.000126,6.19e-05,0.000166,7.33e-05,5.42e-06,,,20110705,CAT EN-RHS RHS180x60x7.1 20110705
SHS120x120x7.1,24.7,0.12,0.12,0.0071,,,0.00315,6.63e-06,6.63e-06,0.0459,0.0459,0.00011,0.00011,0.000133,0.000133,1.051e-05,,,20110705,CAT EN-SHS SHS120x120x7.1 20110705
RHS140x80x8.0,25.1,0.14,0.08,0.008,,,0.0032,7.76e-06,3.14e-06,0.0493,0.0314,0.000111,7.85e-05,0.000141,9.41e-05,7.33e-06,,False,20100728,CAT EN-RHS RHS140x80x8.0 20100728
RHS100x60x12.5,25.2,0.1,0.06,0.0125,,,0.00321,3.29e-06,1.36e-06,0.0321,0.0206,6.59e-05,4.52e-05,9.16e-05,6.12e-05,3.36e-06,,,20110705,CAT EN-RHS RHS100x60x12.5 20110705
SHS80x80x12.5,25.2,0.08,0.08,0.0125,,,0.00321,2.34e-06,2.34e-06,0.027,0.027,5.86e-05,5.86e-05,7.89e-05,7.89e-05,4.04e-06,,,20110705,CAT EN-SHS SHS80x80x12.5 20110705
RHS220x120x5,25.7,0.22,0.12,0.005,,,0.00327,2.125e-05,8.29e-06,0.0806,0.0503,0.000193,0.000138,0.000236,0.000155,1.881e-05,,,20110705,CAT EN-RHS RHS220x120x5 20110705
RHS150x100x7.1,25.9,0.15,0.1,0.0071,,,0.00329,9.9e-06,5.2e-06,0.0548,0.0397,0.000132,0.000104,0.000163,0.000122,1.091e-05,,,20110705,CAT EN-RHS RHS150x100x7.1 20110705
RHS180x100x6.3,26.1,0.18,0.1,0.0063,,,0.00333,1.407e-05,5.57e-06,0.065,0.0409,0.000156,0.000111,0.000194,0.000128,1.277e-05,,False,20100728,CAT EN-RHS RHS180x100x6.3 20100728
SHS140x140x6.3,26.1,0.14,0.14,0.0063,,,0.00333,9.84e-06,9.84e-06,0.0544,0.0544,0.000141,0.000141,0.000166,0.000166,1.54e-05,,False,20100728,CAT EN-SHS SHS140x140x6.3 20100728
RHS200x150x5,26.5,0.2,0.15,0.005,,,0.00337,1.97e-05,1.265e-05,0.0764,0.0612,0.000197,0.000169,0.000234,0.000192,2.386e-05,,,20110705,CAT EN-RHS RHS200x150x5 20110705
RHS250x100x5,26.5,0.25,0.1,0.005,,,0.00337,2.61e-05,6.18e-06,0.088,0.0428,0.000209,0.000124,0.000263,0.000138,1.617e-05,,,20110705,CAT EN-RHS RHS250x100x5 20110705
SHS180x180x5,27.3,0.18,0.18,0.005,,,0.00347,1.765e-05,1.765e-05,0.0713,0.0713,0.000196,0.000196,0.000227,0.000227,2.718e-05,,,20110705,CAT EN-SHS SHS180x180x5 20110705
RHS120x80x10,27.4,0.12,0.08,0.01,,,0.00349,6.09e-06,3.13e-06,0.0418,0.0299,0.000102,7.81e-05,0.000131,9.73e-05,6.88e-06,,,20140613,CAT EN-RHS RHS120x80x10 20140613
SHS100x100x10,27.4,0.1,0.1,0.01,,,0.00349,4.62e-06,4.62e-06,0.0364,0.0364,9.24e-05,9.24e-05,0.000116,0.000116,7.61e-06,,,20110705,CAT EN-SHS SHS100x100x10 20110705
RHS160x80x8,27.6,0.16,0.08,0.008,,,0.00352,1.091e-05,3.56e-06,0.0557,0.0318,0.000136,8.9e-05,0.000175,0.000106,8.83e-06,,,20110705,CAT EN-RHS RHS160x80x8 20110705
RHS180x60x8,27.6,0.18,0.06,0.008,,,0.00352,1.24e-05,2.01e-06,0.0594,0.0239,0.000138,6.69e-05,0.000184,8.04e-05,5.9e-06,,,20110705,CAT EN-RHS RHS180x60x8 20110705
SHS120x120x8,27.6,0.12,0.12,0.008,,,0.00352,7.26e-06,7.26e-06,0.0455,0.0455,0.000121,0.000121,0.000146,0.000146,1.16e-05,,,20110705,CAT EN-SHS SHS120x120x8 20110705
RHS200x100x6.3,28.1,0.2,0.1,0.0063,,,0.00358,1.829e-05,6.13e-06,0.0715,0.0414,0.000183,0.000123,0.000228,0.00014,1.475e-05,,False,20100728,CAT EN-RHS RHS200x100x6.3 20100728
SHS150x150x6.3,28.1,0.15,0.15,0.0063,,,0.00358,1.223e-05,1.223e-05,0.0585,0.0585,0.000163,0.000163,0.000192,0.000192,1.909e-05,,False,20100728,CAT EN-SHS SHS150x150x6.3 20100728
RHS150x100x8,28.9,0.15,0.1,0.008,,,0.00368,1.087e-05,5.69e-06,0.0544,0.0394,0.000145,0.000114,0.00018,0.000135,1.203e-05,,,20110705,CAT EN-RHS RHS150x100x8 20110705
RHS120x60x12.5,29.1,0.12,0.06,0.0125,,,0.00371,5.46e-06,1.65e-06,0.0384,0.0211,9.11e-05,5.49e-05,0.000126,7.31e-05,4.42e-06,,,20140613,CAT EN-RHS RHS120x60x12.5 20140613
SHS90x90x12.5,29.1,0.09,0.09,0.0125,,,0.00371,3.59e-06,3.59e-06,0.0311,0.0311,7.98e-05,7.98e-05,0.000105,0.000105,6.12e-06,,,20110705,CAT EN-SHS SHS90x90x12.5 20110705
RHS180x100x7.1,29.2,0.18,0.1,0.0071,,,0.00372,1.555e-05,6.13e-06,0.0647,0.0406,0.000173,0.000123,0.000215,0.000142,1.413e-05,,,20110705,CAT EN-RHS RHS180x100x7.1 20110705
SHS140x140x7.1,29.2,0.14,0.14,0.0071,,,0.00372,1.086e-05,1.086e-05,0.054,0.054,0.000155,0.000155,0.000184,0.000184,1.709e-05,,,20110705,CAT EN-SHS SHS140x140x7.1 20110705
RHS160x80x8.8,30.1,0.16,0.08,0.0088,,,0.00383,1.172e-05,3.79e-06,0.0553,0.0315,0.000147,9.49e-05,0.000189,0.000114,9.49e-06,,,20110705,CAT EN-RHS RHS160x80x8.8 20110705
RHS180x60x8.8,30.1,0.18,0.06,0.0088,,,0.00383,1.331e-05,2.12e-06,0.0589,0.0235,0.000148,7.08e-05,0.000199,8.62e-05,6.3e-06,,,20110705,CAT EN-RHS RHS180x60x8.8 20110705
RHS200x120x6.3,30.1,0.2,0.12,0.0063,,,0.00383,2.065e-05,9.29e-06,0.0734,0.0492,0.000207,0.000155,0.000253,0.000177,2.028e-05,,False,20100728,CAT EN-RHS RHS200x120x6.3 20100728
SHS120x120x8.8,30.1,0.12,0.12,0.0088,,,0.00383,7.79e-06,7.79e-06,0.0451,0.0451,0.00013,0.00013,0.000158,0.000158,1.252e-05,,,20110705,CAT EN-SHS SHS120x120x8.8 20110705
SHS160x160x6.3,30.1,0.16,0.16,0.0063,,,0.00383,1.499e-05,1.499e-05,0.0626,0.0626,0.000187,0.000187,0.00022,0.00022,2.333e-05,,False,20100728,CAT EN-SHS SHS160x160x6.3 20100728
RHS260x140x5,30.4,0.26,0.14,0.005,,,0.00387,3.532e-05,1.354e-05,0.0955,0.0591,0.000272,0.000193,0.000331,0.000216,3.078e-05,,,20110705,CAT EN-RHS RHS260x140x5 20110705
RHS300x100x5,30.4,0.3,0.1,0.005,,,0.00387,4.146e-05,7.31e-06,0.103,0.0434,0.000276,0.000146,0.000354,0.000161,2.04e-05,,,20110705,CAT EN-RHS RHS300x100x5 20110705
SHS200x200x5,30.4,0.2,0.2,0.005,,,0.00387,2.445e-05,2.445e-05,0.0795,0.0795,0.000245,0.000245,0.000283,0.000283,3.756e-05,,,20110705,CAT EN-SHS SHS200x200x5 20110705
RHS140x80x10.0,30.6,0.14,0.08,0.01,,,0.00389,9.08e-06,3.62e-06,0.0483,0.0305,0.00013,9.05e-05,0.000168,0.000111,8.62e-06,,False,20100728,CAT EN-RHS RHS140x80x10.0 20100728
RHS200x100x7.1,31.4,0.2,0.1,0.0071,,,0.004,2.024e-05,6.74e-06,0.0711,0.041,0.000202,0.000135,0.000254,0.000155,1.634e-05,,,20110705,CAT EN-RHS RHS200x100x7.1 20110705
SHS150x150x7.1,31.4,0.15,0.15,0.0071,,,0.004,1.352e-05,1.352e-05,0.0581,0.0581,0.00018,0.00018,0.000213,0.000213,2.121e-05,,,20110705,CAT EN-SHS SHS150x150x7.1 20110705
RHS150x100x8.8,31.5,0.15,0.1,0.0088,,,0.00401,1.168e-05,6.1e-06,0.054,0.039,0.000156,0.000122,0.000195,0.000146,1.298e-05,,,20110705,CAT EN-RHS RHS150x100x8.8 20110705
RHS220x120x6.3,32.0,0.22,0.12,0.0063,,,0.00408,2.61e-05,1.01e-05,0.08,0.0498,0.000237,0.000168,0.000292,0.000191,2.315e-05,,,20110705,CAT EN-RHS RHS220x120x6.3 20110705
RHS180x100x8,32.6,0.18,0.1,0.008,,,0.00416,1.713e-05,6.71e-06,0.0642,0.0402,0.00019,0.000134,0.000239,0.000157,1.56e-05,,,20110705,CAT EN-RHS RHS180x100x8 20110705
SHS140x140x8,32.6,0.14,0.14,0.008,,,0.00416,1.195e-05,1.195e-05,0.0536,0.0536,0.000171,0.000171,0.000204,0.000204,1.892e-05,,,20110705,CAT EN-SHS SHS140x140x8 20110705
RHS120x80x12.5,33.0,0.12,0.08,0.0125,,,0.00421,6.92e-06,3.49e-06,0.0405,0.0288,0.000115,8.74e-05,0.000153,0.000113,7.89e-06,,,20140613,CAT EN-RHS RHS120x80x12.5 20140613
RHS200x150x6.3,33.0,0.2,0.15,0.0063,,,0.00421,2.42e-05,1.549e-05,0.0758,0.0607,0.000242,0.000207,0.000289,0.000237,2.947e-05,,,20110705,CAT EN-RHS RHS200x150x6.3 20110705
RHS250x100x6.3,33.0,0.25,0.1,0.0063,,,0.00421,3.207e-05,7.51e-06,0.0873,0.0422,0.000257,0.00015,0.000326,0.000169,1.983e-05,,,20110705,CAT EN-RHS RHS250x100x6.3 20110705
SHS100x100x12.5,33.0,0.1,0.1,0.0125,,,0.00421,5.22e-06,5.22e-06,0.0352,0.0352,0.000104,0.000104,0.000135,0.000135,8.79e-06,,,20110705,CAT EN-SHS SHS100x100x12.5 20110705
RHS260x180x5,33.5,0.26,0.18,0.005,,,0.00427,4.182e-05,2.378e-05,0.0989,0.0746,0.000322,0.000264,0.000382,0.000297,4.686e-05,,,20110705,CAT EN-RHS RHS260x180x5 20110705
RHS160x80x10,33.7,0.16,0.08,0.01,,,0.00429,1.284e-05,4.11e-06,0.0547,0.031,0.000161,0.000103,0.000209,0.000125,1.041e-05,,,20110705,CAT EN-RHS RHS160x80x10 20110705
RHS180x60x10,33.7,0.18,0.06,0.01,,,0.00429,1.457e-05,2.28e-06,0.0583,0.023,0.000162,7.58e-05,0.00022,9.44e-05,6.83e-06,,,20110705,CAT EN-RHS RHS180x60x10 20110705
RHS200x120x7.1,33.7,0.2,0.12,0.0071,,,0.00429,2.288e-05,1.025e-05,0.073,0.0489,0.000229,0.000171,0.000281,0.000197,2.252e-05,,,20110705,CAT EN-RHS RHS200x120x7.1 20110705
SHS120x120x10,33.7,0.12,0.12,0.01,,,0.00429,8.52e-06,8.52e-06,0.0446,0.0446,0.000142,0.000142,0.000175,0.000175,1.382e-05,,,20110705,CAT EN-SHS SHS120x120x10 20110705
SHS160x160x7.1,33.7,0.16,0.16,0.0071,,,0.00429,1.659e-05,1.659e-05,0.0622,0.0622,0.000207,0.000207,0.000245,0.000245,2.595e-05,,,20110705,CAT EN-SHS SHS160x160x7.1 20110705
SHS180x180x6.3,34.0,0.18,0.18,0.0063,,,0.00433,2.168e-05,2.168e-05,0.0707,0.0707,0.000241,0.000241,0.000281,0.000281,3.361e-05,,False,20100728,CAT EN-SHS SHS180x180x6.3 20100728
RHS250x200x5,34.3,0.25,0.2,0.005,,,0.00437,4.111e-05,2.921e-05,0.097,0.0817,0.000329,0.000292,0.000386,0.000331,5.248e-05,,,20110705,CAT EN-RHS RHS250x200x5 20110705
RHS200x100x8,35.1,0.2,0.1,0.008,,,0.00448,2.234e-05,7.39e-06,0.0706,0.0406,0.000223,0.000148,0.000282,0.000172,1.804e-05,,,20110705,CAT EN-RHS RHS200x100x8 20110705
SHS150x150x8,35.1,0.15,0.15,0.008,,,0.00448,1.491e-05,1.491e-05,0.0577,0.0577,0.000199,0.000199,0.000237,0.000237,2.351e-05,,,20110705,CAT EN-SHS SHS150x150x8 20110705
RHS150x100x10,35.3,0.15,0.1,0.01,,,0.00449,1.282e-05,6.65e-06,0.0534,0.0385,0.000171,0.000133,0.000216,0.000161,1.432e-05,,,20110705,CAT EN-RHS RHS150x100x10 20110705
RHS180x100x8.8,35.6,0.18,0.1,0.0088,,,0.00454,1.847e-05,7.2e-06,0.0638,0.0398,0.000205,0.000144,0.000259,0.00017,1.685e-05,,,20110705,CAT EN-RHS RHS180x100x8.8 20110705
SHS140x140x8.8,35.6,0.14,0.14,0.0088,,,0.00454,1.287e-05,1.287e-05,0.0533,0.0533,0.000184,0.000184,0.000221,0.000221,2.048e-05,,,20110705,CAT EN-SHS SHS140x140x8.8 20110705
RHS220x120x7.1,35.9,0.22,0.12,0.0071,,,0.00457,2.895e-05,1.116e-05,0.0796,0.0494,0.000263,0.000186,0.000326,0.000213,2.572e-05,,,20110705,CAT EN-RHS RHS220x120x7.1 20110705
RHS200x150x7.1,37.0,0.2,0.15,0.0071,,,0.00471,2.685e-05,1.715e-05,0.0755,0.0603,0.000268,0.000229,0.000322,0.000264,3.28e-05,,,20110705,CAT EN-RHS RHS200x150x7.1 20110705
RHS250x100x7.1,37.0,0.25,0.1,0.0071,,,0.00471,3.559e-05,8.27e-06,0.0869,0.0419,0.000285,0.000165,0.000363,0.000188,2.198e-05,,,20110705,CAT EN-RHS RHS250x100x7.1 20110705
RHS200x120x8,37.6,0.2,0.12,0.008,,,0.0048,2.529e-05,1.128e-05,0.0726,0.0485,0.000253,0.000188,0.000313,0.000218,2.495e-05,,,20110705,CAT EN-RHS RHS200x120x8 20110705
RHS200x120x8.0,37.6,0.2,0.12,0.008,,,0.0048,2.529e-05,1.128e-05,0.0726,0.0485,0.000253,0.000188,0.000313,0.000218,2.495e-05,,False,20100728,CAT EN-RHS RHS200x120x8.0 20100728
SHS160x160x8,37.6,0.16,0.16,0.008,,,0.0048,1.831e-05,1.831e-05,0.0618,0.0618,0.000229,0.000229,0.000272,0.000272,2.88e-05,,,20110705,CAT EN-SHS SHS160x160x8 20110705
RHS250x150x6.3,38.0,0.25,0.15,0.0063,,,0.00484,4.143e-05,1.874e-05,0.0925,0.0622,0.000331,0.00025,0.000402,0.000283,4.054e-05,,False,20100728,CAT EN-RHS RHS250x150x6.3 20100728
RHS260x140x6.3,38.0,0.26,0.14,0.0063,,,0.00484,4.355e-05,1.66e-05,0.0949,0.0586,0.000335,0.000237,0.000411,0.000267,3.803e-05,,,20110705,CAT EN-RHS RHS260x140x6.3 20110705
RHS300x100x6.3,38.0,0.3,0.1,0.0063,,,0.00484,5.111e-05,8.9e-06,0.103,0.0429,0.000341,0.000178,0.000439,0.000199,2.504e-05,,,20110705,CAT EN-RHS RHS300x100x6.3 20110705
SHS200x200x6.3,38.0,0.2,0.2,0.0063,,,0.00484,3.011e-05,3.011e-05,0.0789,0.0789,0.000301,0.000301,0.00035,0.00035,4.653e-05,,False,20100728,CAT EN-SHS SHS200x200x6.3 20100728
SHS180x180x7.1,38.1,0.18,0.18,0.0071,,,0.00486,2.404e-05,2.404e-05,0.0704,0.0704,0.000267,0.000267,0.000314,0.000314,3.744e-05,,,20110705,CAT EN-SHS SHS180x180x7.1 20110705
RHS300x200x5,38.3,0.3,0.2,0.005,,,0.00487,6.322e-05,3.396e-05,0.114,0.0835,0.000421,0.00034,0.000501,0.00038,6.824e-05,,,20110705,CAT EN-RHS RHS300x200x5 20110705
RHS350x150x5,38.3,0.35,0.15,0.005,,,0.00487,7.655e-05,2.053e-05,0.125,0.0649,0.000437,0.000274,0.000543,0.000301,5.161e-05,,,20110705,CAT EN-RHS RHS350x150x5 20110705
SHS250x250x5,38.3,0.25,0.25,0.005,,,0.00487,4.861e-05,4.861e-05,0.0999,0.0999,0.000389,0.000389,0.000447,0.000447,7.43e-05,,,20110705,CAT EN-SHS SHS250x250x5 20110705
RHS200x100x8.8,38.4,0.2,0.1,0.0088,,,0.00489,2.412e-05,7.93e-06,0.0702,0.0403,0.000241,0.000159,0.000306,0.000186,1.95e-05,,,20110705,CAT EN-RHS RHS200x100x8.8 20110705
SHS150x150x8.8,38.4,0.15,0.15,0.0088,,,0.00489,1.608e-05,1.608e-05,0.0574,0.0574,0.000214,0.000214,0.000257,0.000257,2.549e-05,,,20110705,CAT EN-SHS SHS150x150x8.8 20110705
RHS180x100x10,40.0,0.18,0.1,0.01,,,0.00509,2.036e-05,7.87e-06,0.0632,0.0393,0.000226,0.000157,0.000288,0.000188,1.862e-05,,,20110705,CAT EN-RHS RHS180x100x10 20110705
SHS140x140x10,40.0,0.14,0.14,0.01,,,0.00509,1.416e-05,1.416e-05,0.0527,0.0527,0.000202,0.000202,0.000246,0.000246,2.272e-05,,,20110705,CAT EN-SHS SHS140x140x10 20110705
RHS220x120x8,40.2,0.22,0.12,0.008,,,0.00512,3.203e-05,1.229e-05,0.0791,0.049,0.000291,0.000205,0.000362,0.000236,2.85e-05,,,20110705,CAT EN-RHS RHS220x120x8 20110705
RHS160x80x12.5,40.9,0.16,0.08,0.0125,,,0.00521,1.485e-05,4.65e-06,0.0534,0.0299,0.000186,0.000116,0.000247,0.000146,1.204e-05,,False,20100728,CAT EN-RHS RHS160x80x12.5 20100728
RHS180x60x12.5,40.9,0.18,0.06,0.0125,,,0.00521,1.682e-05,2.51e-06,0.0568,0.022,0.000187,8.37e-05,0.00026,0.000109,7.7e-06,,,20110705,CAT EN-RHS RHS180x60x12.5 20110705
SHS120x120x12.5,40.9,0.12,0.12,0.0125,,,0.00521,9.820000000000001e-06,9.820000000000001e-06,0.0434,0.0434,0.000164,0.000164,0.000207,0.000207,1.623e-05,,False,20100728,CAT EN-SHS SHS120x120x12.5 20100728
RHS200x120x8.8,41.1,0.2,0.12,0.0088,,,0.00524,2.734e-05,1.215e-05,0.0722,0.0482,0.000273,0.000203,0.00034,0.000237,2.703e-05,,,20110705,CAT EN-RHS RHS200x120x8.8 20110705
SHS160x160x8.8,41.1,0.16,0.16,0.0088,,,0.00524,1.978e-05,1.978e-05,0.0614,0.0614,0.000247,0.000247,0.000295,0.000295,3.125e-05,,,20110705,CAT EN-SHS SHS160x160x8.8 20110705
RHS200x150x8,41.4,0.2,0.15,0.008,,,0.00528,2.971e-05,1.894e-05,0.075,0.0599,0.000297,0.000253,0.000359,0.000294,3.643e-05,,,20110705,CAT EN-RHS RHS200x150x8 20110705
